username,topic,ses
Darrenhusted,Google,4
Darrenhusted,George Washington,1
Darrenhusted,South Park,5
Darrenm540,Cannabis (drug),1
Darrenstraight,Google,1
Darrinrasberry,Scientology,1
Darrowen,India,2
Darry2385,New York City,1
Darry2385,Star Wars,28
Darry2385,World War II,1
Darry2385,Harry Potter,1
Darry2385,Cannabis (drug),2
Darry2385,Canada,1
Darry2385,Albert Einstein,1
Darryl Hamlin,Jesus,2
Darryliscool,IPod,4
Darsh5000,Barack Obama,3
Dart Kietanmartaru,World War I,1
Darth Ag.Ent,Global warming,1
Darth Anne Jaclyn Sincoff,Barack Obama,1
Darth Anne Jaclyn Sincoff,George Washington,9
Darth Anne Jaclyn Sincoff,Islam,1
Darth Billoo,Star Wars,3
Darth Borehd,Cannabis (drug),5
Darth Chyrsaor,George W. Bush,5
Darth Goku,Star Wars,22
Darth Jadious,Harry Potter,1
Darth Kalwejt,George Washington,5
Darth Kalwejt,Bill Clinton,8
Darth Kalwejt,George W. Bush,6
Darth Kalwejt,"United States presidential election, 2008",1
Darth Kalwejt,Ronald Reagan,7
Darth Kalwejt,Tony Blair,1
Darth Kalwejt,Barack Obama,17
Darth Kalwejt,Saddam Hussein,7
Darth Knight,Star Wars,38
Darth Kris,Star Wars,1
Darth Livers,Albert Einstein,1
Darth Maddolis,Family Guy,1
Darth Mike,PlayStation 3,1
Darth Mike,Barack Obama,1
Darth Mike,Christianity,1
Darth Mike,Britney Spears,1
Darth Mike,Family Guy,2
Darth Mike,Harry Potter,1
Darth Newdar,PlayStation 3,2
Darth Panda,World War II,1
Darth Panda,United States,2
Darth Panda,Star Wars,1
Darth Panda,RuneScape,1
Darth Panda,Bill Clinton,1
Darth Panda,Canada,1
Darth Panda,Bill Gates,3
Darth Revenge,Star Wars,1
Darth Sidious,Albert Einstein,1
Darth Sion,RuneScape,1
Darth Wengle,Cat,1
Darth Who Cares777,RuneScape,1
Darth blight,Global warming,2
Darth mhaw,Islam,2
DarthARC,Star Wars,1
DarthBibble,September 11 attacks,1
DarthBinky,September 11 attacks,1
DarthBinky,Christianity,1
DarthBotto,Harry Potter,1
DarthBotto,Wii,2
DarthBotto,Xbox 360,1
DarthChucks,Star Wars,2
DarthChucks,World War II,1
DarthDylanBlue,South Park,1
DarthJuJu,Star Wars,1
DarthMCSmith,Harry Potter and the Deathly Hallows,1
DarthRose6,Star Wars,1
DarthShrine,Xbox 360,1
DarthShrine,RuneScape,1
DarthShrine,Muhammad,2
DarthShrine,World War I,1
DarthShrine,United Kingdom,1
DarthSidious,Star Wars,1
DarthSmee,PlayStation 3,2
DarthTrini,Star Wars,1
DarthVader,Osama bin Laden,1
DarthVader,Scientology,1
DarthWookiee,World War II,3
Darthblaze99,Xbox 360,1
Darthbob100,50 Cent,2
Darthbob100,Xbox 360,8
Darthbob100,United States,1
Darthbreather,Barack Obama,1
Darthflyer,Britney Spears,1
Darthgriz98,Paris Hilton,3
Darthgriz98,Global warming,2
Darthgriz98,George W. Bush,2
Darthgriz98,World War II,2
Darthgriz98,Adolf Hitler,2
Darthgriz98,Osama bin Laden,1
Darthgriz98,Star Wars,44
Darthgriz98,Barack Obama,1
Darthkenobi,PlayStation 3,1
Darthkovac,George W. Bush,1
Darthman,The Simpsons,1
Darthmarth37,Xbox 360,1
Darthmgh,Wii,2
Darthmgh,September 11 attacks,1
Darthnader37,Xbox 360,1
Darthpickle,Barack Obama,2
Darthrare,Wii,2
Darthrevan33,Adolf Hitler,5
Darthsuo,Harry Potter and the Deathly Hallows,1
Darthtoronto,Eminem,2
Darthvader1214,Star Wars,1
Darthvader956666,Family Guy,1
Darthvader956666,Star Wars,3
Darthvenom,God,1
Darthvincor,Britney Spears,1
Darthyorktown,Barack Obama,1
Darts777,September 11 attacks,4
Darvijen,Paris Hilton,1
Darwin's Bulldog,South Park,1
Darwin123,Bill Gates,2
Darwin16,Harry Potter and the Deathly Hallows,1
Darwinek,George W. Bush,2
Darwinek,Osama bin Laden,1
Darwinek,London,1
Darwinek,Michael Jackson,1
Darwinek,Adolf Hitler,1
Daryakhan,India,1
Darykdragon,Adolf Hitler,1
Daryldingman,Star Wars,1
Darylv,Paris Hilton,3
Darz Mol,Family Guy,1
Darz Mol,PlayStation 3,1
Das Ansehnlisch,The Beatles,2
Das Baz,Harry Potter and the Deathly Hallows,4
Das Baz,Jesus,29
Das Baz,Barack Obama,3
Das Nerd,Michael Jackson,1
Das briefeinwurf,United Kingdom,1
Das42192,Wii,2
DasRakel,Xbox 360,1
Dasaki,Christianity,2
DasallmächtigeJ,Eminem,4
Dasani,Barack Obama,1
Dasani,Japan,3
Dasani,IPod,9
Dasani,Eminem,8
Dasani,Paris Hilton,1
Dasani,September 11 attacks,3
Dasani,United States,1
Dasani,Britney Spears,24
Dasani,Harry Potter and the Deathly Hallows,2
Dasani,Cannabis (drug),1
Dasani,Michael Jackson,1
Dasani,New York City,1
Dasani,Harry Potter,7
Dasani,50 Cent,2
Dasani 00,Paris Hilton,1
Dascott,PlayStation 3,1
Daseincog,Britney Spears,6
Daset14,50 Cent,1
Dasga,Cat,1
Dash77,Israel,1
Dashboardy,IPod,1
Dasher220,Google,1
Dashes,Islam,7
Dashnick,Bill Gates,1
Dashwarts,Xbox 360,1
Dasking3000,The Beatles,1
Daskupferdach,Britney Spears,2
Dasler,IPod,1
Dasmart1,RuneScape,3
Dasmian,United Kingdom,2
Dasmith32,50 Cent,2
Dast,Israel,1
Dastardly 5656,PlayStation 3,1
Dastreetzfinestz,50 Cent,1
Daswarlock,Jesus,1
Dat11,The Simpsons,1
Dat11,Xbox 360,11
DatDoo,Bill Clinton,3
DatDudeRandy,Family Guy,2
DataLord,George W. Bush,1
Datapencil,Star Wars,2
Date delinker,September 11 attacks,1
Datepalm17,Adolf Hitler,1
Datepalm17,Israel,1
Daterroist,Bill Gates,1
Datgangstakid4u,50 Cent,2
Datpiff,50 Cent,1
DatraxMada,"United States presidential election, 2008",3
DatraxMada,George W. Bush,3
Dattebayo321,Google,2
Dattman,Tony Blair,1
Datyger76,Michael Jackson,1
Daud Zareef,Bill Gates,3
Dauerad,God,1
Dauerad,Harry Potter and the Deathly Hallows,2
Dauerad,Barack Obama,2
Dauerv,Scientology,7
Daunrealist,IPod,2
Daunrealist,Xbox 360,2
Daunrealist,50 Cent,1
Dauthur,Scientology,1
Dav2008,Osama bin Laden,3
Dav2008,God,3
Davadr,World War I,1
Davard,George W. Bush,1
Davduff,Michael Jackson,2
Dave,George W. Bush,2
Dave,September 11 attacks,1
Dave Cohoe,Adolf Hitler,3
Dave Coleman,PlayStation 3,1
Dave Harris,World War I,2
Dave Lohran,Eminem,1
Dave Messina,Family Guy,1
Dave Mott,Google,1
Dave Porter,The Simpsons,1
Dave Runger,United States,1
Dave Runger,Barack Obama,3
Dave it,Eminem,1
Dave it,Paris Hilton,2
Dave souza,World War II,3
Dave souza,The Beatles,2
Dave souza,United Kingdom,1
Dave souza,Scientology,1
Dave souza,Adolf Hitler,6
Dave souza,IPod,1
Dave-ros,Eminem,1
Dave-ros,Canada,1
Dave.Dunford,Bill Clinton,1
Dave.Dunford,Michael Jackson,1
Dave.Dunford,Adolf Hitler,1
Dave.Dunford,Harry Potter,1
Dave.e.bondeson,United States,1
Dave00000,PlayStation 3,4
Dave101,September 11 attacks,11
Dave101,Harry Potter and the Deathly Hallows,1
Dave12435,Tony Blair,3
Dave2,Adolf Hitler,2
Dave2121,Jesus,1
Dave420,United Kingdom,1
Dave567,Tony Blair,1
Dave6,Global warming,1
Dave6,Paris Hilton,2
Dave6,New York City,4
Dave6,Adolf Hitler,1
Dave6,Osama bin Laden,1
Dave6,George W. Bush,1
Dave6,The Beatles,1
Dave6,Cannabis (drug),3
Dave61789,The Beatles,1
DaveApter,Albert Einstein,3
DaveBrondsema,"United States presidential election, 2008",1
DaveGorman,Paris Hilton,2
DaveGorman,The Beatles,12
DaveHepler4Prez,September 11 attacks,2
DaveHunter,New York City,1
DaveJ7,God,1
DaveJ7,Saddam Hussein,1
DaveJB,Xbox 360,1
DaveJB,"United States presidential election, 2008",1
DaveJB,Wii,1
DaveJB,PlayStation 3,3
DaveOinSF,New York City,2
DavePee,South Park,1
DaveSDCali,United States,1
DaveTheRed,Tony Blair,1
DaveTheRed,George W. Bush,1
DaveThomas,Bill Clinton,4
Daveanna555,Ronald Reagan,1
Daveb0991,World War II,1
Davecornell,George W. Bush,2
Davecrosby uk,Michael Jackson,1
Davecskul,"United States presidential election, 2008",1
Davedavedave1,God,1
Davedawit,Harry Potter,2
Davedx,50 Cent,1
Davedx,World War I,1
Davedx,PlayStation 3,2
Davee,World War I,1
Davegnz,September 11 attacks,6
Davegrupp,Osama bin Laden,1
Daveh4h,Cannabis (drug),1
Daveh4h,God,2
Davehaber,The Beatles,2
Davehaber,Harry Potter,1
Davehard,Tony Blair,1
Daveharvey83,United States,1
Davehatcher911,George Washington,2
Davehi1,London,1
Daveiba,London,1
Daveinaustin,Bill Clinton,1
Daveirl,Harry Potter,1
Daveirl,George W. Bush,1
Davejenk1ns,Ronald Reagan,1
Davejenk1ns,Adolf Hitler,1
Davejenk1ns,Japan,29
Davelewis,Tony Blair,1
Davemans,Tony Blair,1
Davemcarlson,"United States presidential election, 2008",4
Davemcarlson,September 11 attacks,1
Davemcarlson,Adolf Hitler,3
Davemcarlson,Saddam Hussein,1
Davemcarlson,Paris Hilton,1
Davemcarlson,50 Cent,1
Davemcarlson,Ronald Reagan,1
Davemcarlson,Bill Clinton,1
Davemcarlson,Barack Obama,6
Davemcarlson,Britney Spears,2
Davemcle,Barack Obama,4
Davemercer5,Cannabis (drug),1
Davemo,George W. Bush,1
Daven200520,George Washington,1
Daven200520,Bill Clinton,1
Daven200520,Albert Einstein,1
Daven200520,United States,1
Daven200520,India,1
Davenbelle,Muhammad,1
Davenbelle,Barack Obama,8
Davenbelle,Adolf Hitler,1
Davenbelle,World War I,2
Davenbelle,Ronald Reagan,3
Davenbelle,Tony Blair,6
Davenbelle,Japan,1
Daveoc64,Xbox 360,3
Davepaff,Eminem,1
Davepape,50 Cent,1
Daverich313,Barack Obama,1
Daverocks,Britney Spears,1
Daverocks,Family Guy,2
Daverocks,George W. Bush,1
Daverocks,Bill Clinton,2
Daverocks,South Park,1
Daverocks,RuneScape,29
Daverocks,Scientology,1
Daverocks,Global warming,1
Daverocks,Jesus,1
Daveryan,Bill Gates,1
Daveryan,Harry Potter and the Deathly Hallows,3
Daveserpa,Tony Blair,1
Daveserpa,Google,1
Davesilvan,George Washington,1
Davespice,Japan,1
Davestonley,United Kingdom,2
Daveswagon,Cannabis (drug),1
Daveswagon,George W. Bush,8
Daveswagon,PlayStation 3,2
Daveswagon,Wii,3
Daveswagon,United States,14
Daveswagon,Barack Obama,1
Daveswagon,"United States presidential election, 2008",4
Daveswagon,Google,2
Davethedope,Paris Hilton,1
Davetheman44,Xbox 360,1
Davetunney,George W. Bush,2
Davewho2,Britney Spears,7
Davewho2,Barack Obama,1
Davewho2,World War I,1
Davewho2,Paris Hilton,2
Davewild,IPod,1
Davewild,Christianity,1
Davewild,Canada,2
Davewild,Cannabis (drug),1
Davewild,World War I,2
Davewild,Albert Einstein,2
Davewild,Tony Blair,1
Davewild,Harry Potter,1
Davewild,London,2
Davewild,The Simpsons,1
Davewild,Eminem,3
Davey9678,Albert Einstein,1
DaveyJones1968,Michael Jackson,1
Daveydickler,South Park,1
Daveydweeb,Google,1
Daveydweeb,Wii,3
Daveygsmokey,Adolf Hitler,1
Daveymanj,Islam,2
Daveywavey,George W. Bush,1
Davezep,September 11 attacks,1
Davhorn,PlayStation 3,2
Davi,Adolf Hitler,1
Davi Williams,Harry Potter and the Deathly Hallows,1
Davi Williams,Wii,1
David,RuneScape,2
David,New York City,1
David,IPod,1
David,Harry Potter,8
David,Adolf Hitler,2
David,Star Wars,5
David,Jesus,5
David,Wii,1
David 78744,Eminem,2
David Beals,Wii,5
David Betesh,New York City,1
David Bui,Cat,1
David Cat,PlayStation 3,2
David Cat,Cat,1
David Cat,Harry Potter and the Deathly Hallows,1
David Cohen,World War II,1
David Coverdale's White Snake,Michael Jackson,1
David E Welsh,World War I,1
David Eagan,Cat,3
David Edgar,Jesus,1
David Fell,Barack Obama,2
David Foster,Global warming,1
David Foster,George W. Bush,14
David Foster,South Park,1
David Foster,Bill Clinton,3
David Fuchs,Harry Potter,4
David Fuchs,PlayStation 3,12
David Fuchs,Harry Potter and the Deathly Hallows,1
David Fuchs,IPod,7
David G Brault,God,1
David Gale,IPod,2
David Gerard,50 Cent,5
David Gerard,World War I,2
David Gerard,The Beatles,1
David Gerard,New York City,1
David Gerard,September 11 attacks,5
David Gerard,Saddam Hussein,7
David Gerard,Scientology,25
David Gerard,George W. Bush,4
David Gerard,Bill Gates,1
David Gerard,Star Wars,1
David Gerard,Christianity,2
David H Braun (1964),United States,1
David Igra,Osama bin Laden,1
David Jacobs,God,1
David Johnson,United States,1
David Johnson,Saddam Hussein,1
David Johnson,India,1
David Johnson,George W. Bush,1
David Johnson,Paris Hilton,1
David Jordan,September 11 attacks,1
David Justin,George Washington,2
David Kernow,Japan,11
David Kernow,United Kingdom,17
David Kernow,World War II,4
David Kernow,India,8
David Kernow,Adolf Hitler,2
David Kernow,Canada,6
David Kernow,World War I,1
David Kernow,New York City,3
David Kernow,United States,8
David Kernow,George W. Bush,1
David Kernow,Israel,9
David Kernow,Saddam Hussein,1
David Ko,"United States presidential election, 2008",1
David Koller,Canada,1
David Koller,World War II,1
David Koller,Google,9
David L Rattigan,Jesus,7
David Latapie,Google,1
David Levy,Jesus,1
David Levy,God,1
David Levy,Wii,1
David Levy,Global warming,2
David Levy,PlayStation 3,1
David Levy,Adolf Hitler,1
David Levy,United States,4
David Levy,Canada,1
David Liuzzo,United Kingdom,4
David Martland,United Kingdom,1
David Morón,September 11 attacks,3
David Newton,Star Wars,1
David Newton,Harry Potter,4
David Newton,Global warming,1
David Newton,Saddam Hussein,1
David Newton,World War II,4
David Parker,World War I,4
David Parker,London,4
David Q.A. Pritchard,Tony Blair,1
David R. Ingham,World War II,2
David R. Ingham,World War I,2
David Ready,George W. Bush,2
David Ronald2,Jesus,3
David Rush,Michael Jackson,1
David Rush,Britney Spears,13
David Schaich,Cannabis (drug),1
David Schaich,"United States presidential election, 2008",56
David Schaich,India,1
David Shankbone,Cat,1
David Shankbone,New York City,14
David Shankbone,George Washington,1
David Shankbone,Jesus,1
David Shankbone,Israel,16
David Shankbone,Michael Jackson,4
David Shankbone,50 Cent,5
David Shankbone,Scientology,5
David Shay,Google,1
David Shay,September 11 attacks,1
David Sher,The Simpsons,1
David Sneek,George W. Bush,2
David Spart,Israel,4
David Stewart,World War II,4
David T Tokyo,Bill Gates,2
David Thompson,Britney Spears,1
David Thrale,United Kingdom,8
David Thrale,London,5
David Trochos,Islam,11
David Underdown,World War II,17
David Underdown,Israel,8
David Underdown,Cat,1
David Underdown,Christianity,1
David Underdown,Bill Gates,1
David Underdown,Saddam Hussein,12
David Underdown,"United States presidential election, 2008",1
David Underdown,Ronald Reagan,1
David Underdown,Harry Potter and the Deathly Hallows,13
David Underdown,The Simpsons,1
David Underdown,Albert Einstein,21
David Underdown,PlayStation 3,1
David Underdown,World War I,28
David Vasquez,September 11 attacks,1
David Wallace Croft,Albert Einstein,1
David Woodward,PlayStation 3,5
David aukerman,The Simpsons,1
David aukerman,Jesus,1
David cage,Islam,1
David kornblatt,The Beatles,1
David matthews,Global warming,4
David matthews,Islam,4
David matthews,Canada,6
David pulford,Cat,1
David s graff,United States,1
David spector,Scientology,3
David spector,God,1
David spector,Jesus,2
David tangren,Star Wars,1
David the Aspie,Tony Blair,1
David the Aspie,Ronald Reagan,1
David winton,Canada,1
David.Mestel,Britney Spears,1
David.Mestel,Family Guy,1
David.Mestel,Wii,1
David.Mestel,Bill Clinton,3
David.Mestel,United Kingdom,2
David.Mestel,Saddam Hussein,1
David.Mestel,Bill Gates,1
David.Mestel,Google,1
David.Mestel,Albert Einstein,1
David.Mestel,The Simpsons,2
David.Mestel,World War I,1
David.Mestel,India,1
David.Monniaux,Barack Obama,2
David.Monniaux,Britney Spears,1
David.Monniaux,Star Wars,1
David.Monniaux,Christianity,2
David.Monniaux,Scientology,4
David.Monniaux,IPod,1
David.Monniaux,Saddam Hussein,6
David.Monniaux,United States,5
David.Monniaux,Cat,1
David.Monniaux,World War II,1
David.Monniaux,World War I,3
David.Monniaux,George Washington,1
David.Monniaux,Adolf Hitler,4
David.Monniaux,Jesus,1
David.Monniaux,London,1
David.reynolds,London,1
David0811,George W. Bush,1
David0811,Barack Obama,1
David101207,September 11 attacks,1
David136a,PlayStation 3,5
David2006ABC,Tony Blair,2
David2552,Cat,2
David30th,World War II,5
David32347,"United States presidential election, 2008",2
David3565,George Washington,1
David432111,Wii,8
David909,World War I,1
DavidA,Global warming,1
DavidA,Bill Clinton,1
DavidA,George W. Bush,1
DavidA,The Simpsons,1
DavidA,World War I,2
DavidA,Barack Obama,1
DavidA,Star Wars,3
DavidA,Islam,1
DavidArthur,Harry Potter and the Deathly Hallows,3
DavidBailey,PlayStation 3,2
DavidBailey,"United States presidential election, 2008",2
DavidBailey,India,1
DavidBailey,Michael Jackson,10
DavidBailey,Barack Obama,1
DavidBarak,South Park,1
DavidBeoulve,Wii,1
DavidBrooks,The Beatles,2
DavidBrooks,George W. Bush,1
DavidBrooks,Bill Gates,2
DavidBrooks,George Washington,1
DavidBrowne,Xbox 360,1
DavidCane,London,4
DavidCary,Islam,1
DavidCooke,Scientology,8
DavidFarmbrough,London,1
DavidFarmbrough,The Beatles,3
DavidFarmbrough,Michael Jackson,12
DavidFarmbrough,United States,1
DavidFarmbrough,Family Guy,1
DavidFarmbrough,Paris Hilton,2
DavidG,RuneScape,2
DavidGX,PlayStation 3,1
DavidHOzAu,PlayStation 3,3
DavidHoag,George W. Bush,1
DavidHøstbo,Michael Jackson,1
DavidK93,South Park,2
DavidK93,Britney Spears,2
DavidLambert,George Washington,3
DavidLevinson,Ronald Reagan,1
DavidLevinson,London,2
DavidLevinson,New York City,4
DavidLevinson,United States,1
DavidLevinson,George Washington,1
DavidLevinson,George W. Bush,1
DavidLevinson,Global warming,1
DavidLevinson,Star Wars,1
DavidLevinson,Bill Clinton,1
DavidMann,Xbox 360,1
DavidOaks,The Beatles,1
DavidPhysed,United Kingdom,1
DavidPoe,South Park,6
DavidRF,Saddam Hussein,1
DavidRader,Global warming,1
DavidSJ,Osama bin Laden,1
DavidSJ,Israel,2
DavidSaff,God,1
DavidSaff,September 11 attacks,1
DavidSaff,Christianity,1
DavidSpencer.ca,Canada,10
DavidSteinle,Family Guy,2
DavidSteinle,Ronald Reagan,1
DavidVeshkini,Cannabis (drug),2
DavidWBrooks,George W. Bush,1
DavidWBrooks,Albert Einstein,1
DavidWBrooks,World War II,1
DavidWBrooks,Saddam Hussein,1
DavidWBrooks,Harry Potter and the Deathly Hallows,1
DavidWBrooks,Global warming,1
DavidWBrooks,The Beatles,49
DavidWBrooks,RuneScape,2
DavidWW,Eminem,1
DavidYork71,Jesus,2
DavidYork71,"United States presidential election, 2008",1
DavidYork71,Osama bin Laden,1
Davidbcohen001,Harry Potter,3
Davidbessler,Canada,1
Davidblouin,PlayStation 3,1
Davidbrookesland,United Kingdom,6
Davidcannon,United States,3
Davidcannon,World War II,1
Davidcannon,Canada,1
Davidcannon,India,1
Davidcannon,Bill Clinton,3
Davidcannon,World War I,1
Davidcannon,Saddam Hussein,2
Davidcottis0100,Michael Jackson,4
Davidcottis0100,Barack Obama,7
Daviddaniel37,Michael Jackson,3
Daviddaniel37,"United States presidential election, 2008",1
Daviddave,Google,1
Daviddavid0100,Britney Spears,6
Daviddinnizz,Michael Jackson,1
Davide 86,Christianity,2
Davidedge91,September 11 attacks,3
Davidedge91,Osama bin Laden,1
Davidemel,Bill Clinton,1
Davideotape,Muhammad,1
Davideus86,Osama bin Laden,1
Davideus86,United Kingdom,2
Davideus86,Christianity,1
Davideus86,Saddam Hussein,1
Davidfallen,India,1
Davidfallen,George W. Bush,1
Davidfiedler,Cat,2
Davidfollsom,United Kingdom,1
Davidfollsom,Japan,1
Davidge44,George W. Bush,2
Davidgolding,"United States presidential election, 2008",1
Davidgrazi7,United States,1
Davidhilton1,God,1
Davidhorman,Xbox 360,1
Davidhorman,Family Guy,1
Davidhorman,Cat,1
Davidhuret,The Beatles,3
DavidiusX20,Family Guy,1
Davidizer13,RuneScape,2
Davidizer13,Albert Einstein,1
Davidjk,Cannabis (drug),1
Davidjk,PlayStation 3,5
Davidkane34,Bill Clinton,1
Davidkazuhiro,The Beatles,1
Davidkinnen,United Kingdom,1
Davidkircos,God,1
Davidlondon,Canada,1
Davidlondon,George Washington,3
Davidm617617,Bill Gates,2
Davidm617617,Google,1
Davidmarks,Muhammad,1
Davidme,Islam,1
Davidmiess,New York City,2
Davidmiller2192,Eminem,5
Davidmintz,Canada,1
Davidmwhite,Google,3
Davidmwhite,South Park,3
Davidng150,Michael Jackson,1
Davidoff,Saddam Hussein,1
Davidoff,Israel,8
Davidone,George W. Bush,1
Davidone,Tony Blair,1
Davidone,Google,1
Davidovic,Ronald Reagan,1
Davidovic,"United States presidential election, 2008",1
Davidovic,George W. Bush,1
Davidp,Barack Obama,5
Davidpatrick,Bill Clinton,4
Davidpatrick,The Beatles,65
Davidpatrick,Michael Jackson,38
Davidpatrick,George W. Bush,21
Davidpaulson,Ronald Reagan,1
Davidpdx,Barack Obama,1
Davidpdx,Saddam Hussein,1
Davidpdx,"United States presidential election, 2008",1
Davidpdx,Israel,1
Davidpk212,London,1
Davidprior,Eminem,1
Davidprior,Scientology,1
Davidsessions,New York City,1
Davidshq,Islam,1
Davidshq,Bill Clinton,1
Davidsnoodles,PlayStation 3,2
Davidstrauss,Scientology,20
Davidstrauss,United States,1
Davidthejew,Wii,1
Davidweigel,"United States presidential election, 2008",1
Davidweman,"United States presidential election, 2008",2
Davidwhunt,Bill Gates,1
Davidwil,Wii,2
Davidwiz,Bill Clinton,1
Davidwr,Scientology,1
Davidxcookie,George Washington,4
Davidyorke,Xbox 360,2
Davidyoung,United States,1
Davieboy,Bill Clinton,2
Davigoli,Jesus,1
Daviis,Star Wars,1
Davila,United States,1
Davilla,South Park,1
Davin,Saddam Hussein,2
Davinche,PlayStation 3,1
Davis 11,Tony Blair,1
Davis 11,The Beatles,1
Davis11881,Adolf Hitler,1
Davis21Wylie,The Simpsons,1
DavisStine,George W. Bush,1
Davisdraco,The Beatles,1
Davisferrell,Google,1
Davit710,Barack Obama,1
Davivalle,World War I,1
Davken1102,George W. Bush,1
Davken1102,IPod,1
Davken1102,Harry Potter,2
Davo123091,George W. Bush,1
Davo22,Cannabis (drug),3
Davodd,Family Guy,1
Davodd,Scientology,1
Davodd,Christianity,2
Davodd,George Washington,3
Davodd,New York City,2
Davorg,Tony Blair,1
Davosky,Cannabis (drug),2
Davril2020,Tony Blair,1
Davril2020,Islam,3
Davron,Eminem,2
Davron,George W. Bush,1
Davshul,Israel,3
Davshul,Barack Obama,4
Davud363000,RuneScape,5
Davud363000,George W. Bush,11
Davud363000,Harry Potter and the Deathly Hallows,1
Davud363000,PlayStation 3,2
Davumaya,Barack Obama,2
Davy fields,Star Wars,1
DavyJones14,United States,1
DavyJonesGSB,Harry Potter and the Deathly Hallows,3
DavyJonesGSB,Jesus,4
DavyJonesLocker,The Beatles,2
DavyJonesLocker,South Park,1
Daw37,United Kingdom,1
Dawar Rashid,India,1
Dawd,Britney Spears,1
Dawd,"United States presidential election, 2008",1
Dawebmasta,Barack Obama,1
Dawginroswell,Barack Obama,2
Dawgs0392,Harry Potter and the Deathly Hallows,2
Dawgsrule93,RuneScape,1
Dawi,Barack Obama,1
Dawidburg,Eminem,2
Dawilster,George W. Bush,1
Dawn Bard,Scientology,1
Dawn Bard,Canada,1
Dawn Bard,India,1
Dawn Bard,Paris Hilton,1
Dawn Bard,Cannabis (drug),2
Dawn Bard,London,2
Dawn Bard,South Park,1
Dawn Bard,Albert Einstein,1
Dawn Bard,Britney Spears,1
Dawn Bard,Muhammad,3
Dawn Bard,George Washington,1
Dawn Bard,Christianity,1
Dawn Bard,"United States presidential election, 2008",1
Dawn Bard,Global warming,5
Dawn Bard,Adolf Hitler,3
Dawn Bard,God,2
Dawn Bard,Barack Obama,6
Dawn Bard,Jesus,6
Dawn Bard,Star Wars,1
Dawn Bard,George W. Bush,4
Dawn PM,India,1
Dawn16,George W. Bush,2
DawnisuponUS,September 11 attacks,5
Dawnkey,September 11 attacks,1
Dawnofwar,Harry Potter,1
Dawnseeker2000,Israel,4
Dawnsky24,Adolf Hitler,1
Dawood82,Islam,1
Dawoodmajoka,Jesus,1
Dawson,Christianity,1
Dawsonix,London,3
Dawsonj,September 11 attacks,1
Dawsonr,Bill Clinton,2
Dawsonr,Michael Jackson,1
Dawud,Barack Obama,1
Dawud,Christianity,10
Dawud,Islam,2
Dawud,Jesus,14
Dawud77,Islam,13
Daxkelson,PlayStation 3,2
Daxlek,George W. Bush,2
DaxterKing,The Simpsons,1
Day and Nite,RuneScape,1
Day-Wo,Osama bin Laden,1
DayKart,Japan,1
DayKart,Paris Hilton,1
DayKart,"United States presidential election, 2008",1
Daycd,Jesus,4
Dayday44,September 11 attacks,2
Daydream believer2,Family Guy,2
Daydreamer198,Harry Potter and the Deathly Hallows,1
Dayewalker,Britney Spears,1
Dayewalker,George W. Bush,13
Dayewalker,Barack Obama,41
Daymeeee,Harry Potter and the Deathly Hallows,3
Daynnew,George W. Bush,1
Dayshaze,Britney Spears,1
Daysleeper47,Japan,1
Daysleeper47,September 11 attacks,2
Daytona2,Tony Blair,1
DaytonaMike,Eminem,2
DaytonaMike,Michael Jackson,1
Daytonafathead,South Park,2
Daytrivia,Adolf Hitler,1
Dayv,Scientology,2
Dayveo,New York City,2
Daywalkr82,Jesus,1
Dazacman,The Simpsons,2
Dazacman,Albert Einstein,1
Dazet,The Simpsons,1
Dazza30,George W. Bush,1
Dazzle Green,Islam,1
Dazzo31,Harry Potter and the Deathly Hallows,1
Dazzy,50 Cent,1
Db099221,Bill Clinton,13
Db099221,New York City,2
Db099221,Tony Blair,1
Db099221,George W. Bush,1
Db099221,George Washington,1
Db099221,Harry Potter and the Deathly Hallows,1
Db099221,Albert Einstein,6
Db099221,World War II,1
Db099221,Ronald Reagan,1
Db099221,Muhammad,1
Db099221,United States,1
Db099221,The Beatles,1
Db099221,Osama bin Laden,1
Db099221,World War I,3
Db099221,Michael Jackson,1
Db099221,"United States presidential election, 2008",5
Db181,George W. Bush,1
Db2luw,Cannabis (drug),1
Db4life777,Paris Hilton,2
Dbabbitt,Israel,2
Dbabbitt,George W. Bush,1
Dbabbitt,United States,18
Dbabbitt,Christianity,5
Dbachmann,Saddam Hussein,14
Dbachmann,God,136
Dbachmann,Israel,1
Dbachmann,"United States presidential election, 2008",7
Dbachmann,Islam,91
Dbachmann,Adolf Hitler,1
Dbachmann,Muhammad,80
Dbachmann,United States,1
Dbachmann,India,50
Dbachmann,Barack Obama,3
Dbachmann,United Kingdom,4
Dbachmann,George W. Bush,1
Dbachmann,Japan,1
Dbachmann,Jesus,4
Dbachmann,Christianity,23
Dbackes,World War II,1
Dbalic,Family Guy,5
Dbalic,The Simpsons,2
Dbalsdon,The Simpsons,1
Dbam,London,1
Dbarefoot,Global warming,1
Dbarnes99,Britney Spears,3
Dbchip,New York City,1
Dbchip,George W. Bush,1
Dbd007,Family Guy,2
Dbeattie,Eminem,1
Dbenbenn,Jesus,1
Dbenbenn,Canada,1
Dbenbenn,United States,1
Dbenbenn,The Simpsons,1
Dbenbenn,God,7
Dbenbenn,Christianity,1
Dbenbenn,The Beatles,1
