username,topic,ses
Jamesleaver,Adolf Hitler,2
Jamesleaver,World War II,1
Jamesm557,Family Guy,1
Jamesmadison,Paris Hilton,4
Jamesmarkhetterley,Family Guy,5
Jamesmarkhetterley,United States,1
Jamesmarkhetterley,Tony Blair,1
Jamesmarkhetterley,United Kingdom,1
Jamesmoggy,Adolf Hitler,1
Jamesmooney,RuneScape,1
Jamesmorrison,World War I,1
Jamesnakanda,Albert Einstein,1
Jamesofur,RuneScape,1
Jamesontai,"United States presidential election, 2008",3
Jamesontai,Japan,1
Jamesontai,Paris Hilton,1
Jamesontai,Christianity,3
Jamespeterka,United States,1
Jamespoky,Adolf Hitler,1
Jamespurs,London,1
Jamesr66a,World War II,1
Jamesshieh88,George W. Bush,2
Jamessully,World War II,1
Jamesters,Eminem,1
Jamestown28,50 Cent,1
Jamestown28,Canada,2
Jamesvalleri,Christianity,1
Jamesward22,Scientology,1
Jamesward22,Tony Blair,1
Jameswberk,"United States presidential election, 2008",1
Jameswc,IPod,1
Jameswheelertwelve,George W. Bush,3
Jamesym,Israel,2
Jamesyonan,Barack Obama,1
Jameth,Paris Hilton,1
Jamfad,India,3
Jamib0y,Albert Einstein,1
Jamib0y,Global warming,1
Jamie Asher,Saddam Hussein,1
Jamie Bourne,Google,2
Jamie C,Wii,1
Jamie C,United States,4
Jamie C,United Kingdom,1
Jamie LC,Muhammad,1
Jamie Lee Jean Hewitt,Paris Hilton,6
Jamie Mackay,The Beatles,5
Jamie jca,Family Guy,1
Jamie511,RuneScape,1
Jamie63,Albert Einstein,2
Jamie6superstar,Jesus,1
JamieA119,Harry Potter,2
JamieHayden,Eminem,2
JamieHughes,Jesus,1
JamieKeene,World War I,2
JamieKline,Harry Potter and the Deathly Hallows,1
JamieKline,Jesus,2
JamieLOVESfood1,Jesus,1
JamieS93,September 11 attacks,9
JamieS93,George Washington,1
JamieS93,Harry Potter and the Deathly Hallows,1
JamieS93,The Beatles,1
JamieS93,Bill Clinton,1
JamieSI,PlayStation 3,2
Jamiecole,God,1
Jamiedouglas,Tony Blair,1
Jamiegollogly,Cat,2
Jamiehudson,George W. Bush,1
Jamiejojesus,God,7
Jamiejojesus,Jesus,4
Jamielb,Canada,7
Jamieli,50 Cent,1
Jamieli,The Beatles,1
Jamieli,Ronald Reagan,4
Jamieli,Muhammad,1
Jamieli,South Park,2
Jamieli,The Simpsons,1
Jamiemaloneyscoreg,London,3
Jamiemaloneyscoreg,United Kingdom,18
Jamiemaloneyscoreg,Barack Obama,1
Jamiemason,United States,1
Jamiemason,Barack Obama,1
Jamiemc61,Israel,3
Jamieninjasun,The Simpsons,2
Jamienodder,Jesus,1
Jamiepippin,PlayStation 3,6
Jamieplucinski,Global warming,2
Jamiescott,Bill Gates,1
Jamiesinclair,New York City,1
Jamiewotton,Scientology,1
Jamino,Muhammad,2
JamisonK,IPod,4
JamisonK,Paris Hilton,2
Jammedic,Barack Obama,3
Jammi568,Adolf Hitler,1
Jammie999,Google,1
Jammity,Harry Potter and the Deathly Hallows,1
Jammmie999,Bill Gates,2
Jammoe,Cat,1
Jammy-dodger,United States,1
Jammy-dodger,Canada,2
Jammy0002,Harry Potter and the Deathly Hallows,27
Jammy0002,Adolf Hitler,1
Jammy0002,Harry Potter,14
Jammyboy2,RuneScape,4
Jammycaketin,Michael Jackson,1
Jammydodger,Tony Blair,6
Jamo05,Michael Jackson,1
Jamoche,Bill Gates,1
Jamoche,Tony Blair,1
Jamoo,Saddam Hussein,1
Jamott,50 Cent,1
Jamott,Bill Clinton,1
Jamott,Eminem,1
Jamott,Xbox 360,1
Jampend,RuneScape,1
Jampilot,Star Wars,1
Jampilot,Eminem,60
Jamse06,RuneScape,2
Jamseyhunt,Paris Hilton,1
Jamsie555,Bill Gates,5
Jamsterlavery,Adolf Hitler,1
Jamu,"United States presidential election, 2008",3
Jamusmax,Google,2
Jamvan2,Tony Blair,1
Jamyskis,Adolf Hitler,2
Jamyskis,Bill Clinton,3
Jamyskis,United States,4
Jamyskis,Britney Spears,3
Jamyskis,God,3
Jamyskis,Christianity,1
Jamyskis,Michael Jackson,4
Jamyskis,The Beatles,2
Jamyskis,50 Cent,1
Jamyskis,Jesus,2
Jamyskis,George W. Bush,2
Jamyskis,Google,2
Jan Hidders,September 11 attacks,1
Jan eissfeldt,Muhammad,1
Jan eissfeldt,Christianity,1
Jan otto,Xbox 360,1
Jan otto,PlayStation 3,1
Jan otto,Wii,1
Jan.Kamenicek,London,2
Jan.Kamenicek,New York City,1
Jan.Smolik,IPod,1
Jan.Smolik,Albert Einstein,1
Jan.bannister,Bill Clinton,2
JanCeuleers,India,1
JanCeuleers,Albert Einstein,1
JanCeuleers,United States,1
JanDeFietser,Bill Clinton,4
JanDeFietser,Osama bin Laden,6
JanVogels,Tony Blair,1
Janawar,Adolf Hitler,2
Jandj777,Star Wars,3
Jandrews23jandrews23,Israel,1
Jandrews23jandrews23,Tony Blair,25
Jandrews23jandrews23,Barack Obama,1
Jandrews23jandrews23,United Kingdom,6
Jandrews23jandrews23,London,1
Jane McCann,London,1
Jane tyra,United States,1
Jane xox,Canada,2
JaneGrey,Eminem,1
Janechra,United States,13
Janechra,Japan,4
Janejellyroll,IPod,3
Janejellyroll,Albert Einstein,1
Janejellyroll,Saddam Hussein,1
Janejellyroll,South Park,1
Janejellyroll,Eminem,3
Janejellyroll,Bill Clinton,1
Janejellyroll,Harry Potter and the Deathly Hallows,4
Janejellyroll,RuneScape,1
Janejellyroll,Islam,1
Janejellyroll,Ronald Reagan,3
Janejellyroll,Tony Blair,1
Janejellyroll,Cannabis (drug),1
Janejellyroll,Christianity,3
Janejellyroll,George W. Bush,1
Janejellyroll,50 Cent,1
Janejellyroll,Jesus,7
Janejellyroll,Harry Potter,1
Janejellyroll,The Simpsons,1
Janekpaul,India,1
Janelle Young,Harry Potter and the Deathly Hallows,1
Janepuke,George Washington,1
Janet13,Eminem,1
Janet1983,Scientology,2
Janet6,George W. Bush,1
Janet6,Harry Potter,1
Janet6,Harry Potter and the Deathly Hallows,1
Janetlh,George W. Bush,1
Janeway216,Bill Gates,1
Jangalinn,George W. Bush,1
Jange330,Adolf Hitler,4
Jangles5150,Adolf Hitler,1
Janhunt,Adolf Hitler,1
Janilson1995,Paris Hilton,2
Janilson1995,United States,3
Janilson1995,Canada,4
Janipewter,Star Wars,1
Janipewter,Saddam Hussein,1
Janipewter,George W. Bush,1
Janitor999,London,1
Janke,World War II,1
Jankovicf,New York City,1
Jankyalias,World War I,1
Janna Isabot,George Washington,1
Janneman,United Kingdom,1
Jannetta,India,1
Jannev,PlayStation 3,1
Jannex,Christianity,1
Jannex,World War II,2
Janshiterator,George W. Bush,1
Jansta,George W. Bush,1
Jantangring,Bill Gates,1
Janus Joplin,United Kingdom,1
Janus Shadowsong,God,3
Janus Shadowsong,Jesus,3
Janus657,Barack Obama,1
Janus8463,World War II,2
JanusK,IPod,1
Januszewicz,World War II,2
Janviermichelle,United States,2
Janviermichelle,George W. Bush,1
Janviermichelle,Islam,1
Janviermichelle,Jesus,2
Janviermichelle,September 11 attacks,2
Janviermichelle,Christianity,1
Jao,Saddam Hussein,1
Jao,George W. Bush,1
Jao,World War I,3
Jaowanda,Tony Blair,5
Jap Bizarre,Japan,1
Japadrum,Cannabis (drug),1
Japan\'s flag,PlayStation 3,1
Japanandchinaoftheeast,World War II,1
Japanfan,London,1
Japauley3,Harry Potter and the Deathly Hallows,1
Japeo,Canada,1
Jappaji,Albert Einstein,1
Japugs2k2,PlayStation 3,1
JarTa,World War II,1
Jaraalbe,Global warming,1
Jaraalbe,Saddam Hussein,1
Jaradus,Cat,1
Jaraiie,Harry Potter and the Deathly Hallows,2
Jarajet89,50 Cent,1
Jarajet89,Britney Spears,16
Jaranda,London,5
Jaranda,Scientology,1
Jaranda,Paris Hilton,17
Jaranda,George W. Bush,14
Jaranda,Global warming,1
Jaranda,Adolf Hitler,1
Jaranda,50 Cent,259
Jaranda,Christianity,1
Jaranda,God,3
Jaranda,United States,3
Jaranda,IPod,1
Jaranda,RuneScape,1
Jaranda,George Washington,4
Jaranda,Tony Blair,2
Jaranda,Israel,2
Jaranda,United Kingdom,1
Jaranda,Cat,7
Jaranda,World War II,3
Jaranda,Islam,1
Jaranda,PlayStation 3,1
Jaranda,Michael Jackson,1
Jaranda,"United States presidential election, 2008",10
Jaranda,Britney Spears,7
Jaranda,New York City,2
Jaranda,Bill Gates,2
Jaranda,September 11 attacks,49
Jaranda,Eminem,1
Jarann,The Simpsons,1
Jard Y Dooku,RuneScape,6
Jareand,Osama bin Laden,1
Jareand,Adolf Hitler,3
Jareand,Canada,2
Jareand,September 11 attacks,2
Jarebear23,George Washington,1
Jarebear23,Paris Hilton,1
Jared,Harry Potter and the Deathly Hallows,8
Jared,George W. Bush,6
Jared,Ronald Reagan,1
Jared,"United States presidential election, 2008",1
Jared Hunt,Paris Hilton,1
Jared Hunt,IPod,1
Jared Preston,September 11 attacks,1
Jared Preston,Adolf Hitler,2
Jared Tidemann,Britney Spears,1
Jared W,Harry Potter,1
Jared W,Tony Blair,1
Jared mckittrick,United States,1
Jared.boudreau,Jesus,3
Jared555,Bill Clinton,1
Jared9,Britney Spears,1
Jared9,London,1
JaredJenkins2,Michael Jackson,2
Jaredbelch,Global warming,3
Jaredbibee,George W. Bush,2
Jareddsman,Wii,1
Jaredfaulkner,Family Guy,1
Jaredlawrence,New York City,1
Jaredroberts,PlayStation 3,1
Jaredroberts,World War II,1
Jaredroberts,Bill Clinton,1
Jaredroberts,Albert Einstein,1
Jaredsmith0,God,4
Jaredstein,Scientology,1
Jaredt112,RuneScape,1
Jaredwf,Albert Einstein,1
Jaree,Cat,1
Jareha,Ronald Reagan,1
Jarekanderson,The Simpsons,2
Jarenls,Xbox 360,1
Jarex,RuneScape,1
Jargon,Osama bin Laden,1
Jarheadigor,United States,1
Jari Virtanen,Jesus,1
Jarich,Ronald Reagan,1
Jariola,God,1
Jarkeld,United States,1
Jarkeld,Muhammad,3
JarlaxleArtemis,Adolf Hitler,1
JarlaxleArtemis,Paris Hilton,4
JarlaxleArtemis,Israel,4
JarlaxleArtemis,September 11 attacks,1
JarlaxleArtemis,God,3
JarlaxleArtemis,United States,3
JarlaxleArtemis,Xbox 360,2
JarlaxleArtemis,Wii,1
JarlaxleArtemis,Saddam Hussein,1
JarlaxleArtemis,Britney Spears,3
JarlaxleArtemis,Jesus,1
JarlaxleArtemis,George W. Bush,20
JarlaxleArtemis,Islam,2
JarlaxleArtemis,RuneScape,1
JarlaxleArtemis,Osama bin Laden,1
JarlaxleArtemis,Michael Jackson,16
Jarlz0r,Xbox 360,1
Jaro.p,World War II,1
Jarona,Michael Jackson,1
JarredTheYoutuber2,Japan,2
Jarrod K,Michael Jackson,9
JarrodLorch,Cannabis (drug),1
Jarrodpie1,Google,2
Jarry1250,PlayStation 3,1
Jarry1250,United Kingdom,1
Jarry1250,Israel,1
Jarry1250,Family Guy,4
Jarsala,Israel,3
Jarstar1,RuneScape,1
Jarv,George W. Bush,1
Jarvishunt,"United States presidential election, 2008",1
Jarvishunt,Bill Clinton,2
Jarwulf,George W. Bush,1
Jaryohem063,Tony Blair,1
Jaryohem063,Adolf Hitler,4
Jas B,Paris Hilton,1
Jasbll333,RuneScape,1
Jasbll333,Cat,1
Jasbll333,Cannabis (drug),1
Jasca Ducato,Bill Gates,1
Jaschastarwars,God,4
Jasco,Tony Blair,1
JaseFace,September 11 attacks,2
JaseFlavell,Saddam Hussein,1
Jasenlee,Barack Obama,1
Jasev01,Barack Obama,6
Jasgbro,George W. Bush,1
Jasgbro,United States,2
Jasgbro,Bill Clinton,3
Jasgrider,Cannabis (drug),2
Jasi161,Japan,2
Jasimpson.1,Tony Blair,1
Jaskemr,Saddam Hussein,1
Jasman,London,1
Jasmeetsinghsekhon,Jesus,1
Jasmerrin,Adolf Hitler,1
Jasmine 29,Harry Potter and the Deathly Hallows,1
Jasmineshaira,The Beatles,2
Jasoapolis,Jesus,2
Jason Andtheargonauts,September 11 attacks,1
Jason Calzone,God,1
Jason Fliegel,Ronald Reagan,1
Jason Ford,Ronald Reagan,1
Jason Gastrich,George W. Bush,3
Jason Gastriggs,Tony Blair,3
Jason Hughes,United Kingdom,1
Jason Hughes,Tony Blair,1
Jason L. Gohlke,Global warming,1
Jason Leach,World War II,1
Jason M,Adolf Hitler,20
Jason M,Michael Jackson,1
Jason M,Britney Spears,2
Jason M,Saddam Hussein,2
Jason M,September 11 attacks,5
Jason M,World War I,1
Jason M,Islam,2
Jason Mulkey,Michael Jackson,1
Jason Mulkey,Bill Clinton,1
Jason One,The Simpsons,12
Jason One,Wii,2
Jason One,PlayStation 3,1
Jason One,Xbox 360,3
Jason One,Star Wars,1
Jason One,New York City,1
Jason One,Michael Jackson,1
Jason One,Family Guy,2
Jason Palpatine,Harry Potter,19
Jason Palpatine,Harry Potter and the Deathly Hallows,5
Jason Palpatine,Adolf Hitler,1
Jason Palpatine,Saddam Hussein,1
Jason Palpatine,Star Wars,3
Jason Patton,Global warming,4
Jason Potter,Harry Potter,3
Jason Potter,United States,1
Jason Potter,Global warming,1
Jason Potter,World War II,2
Jason Potter,"United States presidential election, 2008",5
Jason Potter,Christianity,1
Jason Potter,Jesus,2
Jason Quinn,Family Guy,1
Jason Quinn,Muhammad,1
Jason Quinn,Islam,2
Jason Quinn,Jesus,1
Jason Quinn,God,1
Jason Stormchild,IPod,2
Jason hho,50 Cent,3
Jason the Delicious,PlayStation 3,1
Jason.cinema,South Park,1
Jason.cinema,PlayStation 3,1
Jason.cinema,George W. Bush,1
Jason.cinema,Family Guy,3
Jason18235,God,4
Jason2470,Barack Obama,1
Jason97m,World War II,2
JasonAQuest,Britney Spears,1
JasonAQuest,World War I,1
JasonAQuest,United States,1
JasonAQuest,"United States presidential election, 2008",5
JasonAQuest,Michael Jackson,10
JasonAQuest,George Washington,1
JasonAQuest,Bill Clinton,1
JasonAllen,The Beatles,1
JasonB007,World War I,1
JasonBFI,Tony Blair,2
JasonBux,Ronald Reagan,1
JasonDeLima,Family Guy,1
JasonGardner,Barack Obama,1
JasonHanson,Wii,1
JasonJNoble,50 Cent,1
JasonJack,George W. Bush,1
JasonM,World War I,2
JasonNixon,50 Cent,2
JasonRR,Family Guy,1
JasonSpatola,Michael Jackson,1
Jasonater,Eminem,1
Jasonater,50 Cent,1
Jasonayala,Osama bin Laden,1
Jasonbolea,Wii,1
Jasonbourne421,Google,1
Jasonbres,Family Guy,1
Jasonbres,South Park,1
Jasonccccccc,Barack Obama,2
Jasonclasson,New York City,1
Jasoncward,World War I,8
Jasoncward,United States,20
Jasondberg,Christianity,1
Jasondmath,United States,1
Jasondogwood,New York City,2
Jasondpals,Scientology,1
Jasoneth,RuneScape,1
Jasonfb,Saddam Hussein,1
Jasonfitz,Bill Clinton,1
Jasonflare,RuneScape,1
Jasongetsdown,Japan,3
Jasongill,Eminem,1
Jasonglchu,Eminem,7
Jasonglchu,World War I,1
Jasonglchu,Star Wars,2
Jasonglchu,New York City,1
Jasonglchu,Harry Potter and the Deathly Hallows,2
Jasonglchu,Tony Blair,1
Jasonglchu,Family Guy,2
Jasonglchu,Wii,1
Jasonglchu,50 Cent,7
Jasongogal,Britney Spears,2
Jasongolod,50 Cent,1
Jasonhardy,Osama bin Laden,1
Jasonhbrown,George W. Bush,1
Jasonipod2,50 Cent,2
Jasonjoh,Harry Potter,1
Jasonkibby,Barack Obama,1
Jasonloban,Adolf Hitler,4
Jasonmckerrell,Harry Potter and the Deathly Hallows,2
Jasonmrfy,Cannabis (drug),2
Jasonpero,Xbox 360,1
Jasonschnarr,Jesus,1
Jasonschnarr,God,10
Jasonschnarr,Christianity,10
Jasontable,Harry Potter,1
Jasonwilkes42,New York City,1
Jasoun,Scientology,1
Jasper1066,Israel,1
Jasper1066,South Park,3
Jasper23,Barack Obama,45
Jasper23,Bill Clinton,100
JasperAvi,God,1
JasperAvi,Paris Hilton,2
Jasperdoomen,Albert Einstein,1
Jasperdoomen,Barack Obama,1
Jasperdoomen,God,1
Jasperhunt,Michael Jackson,1
Jasperjasper,Paris Hilton,3
Jaspermk3,Christianity,1
Jasra,Cat,2
Jasscurio,Adolf Hitler,1
Jassles,Wii,1
Jassogne8,George W. Bush,1
Jassonn,Bill Clinton,1
Jastein,PlayStation 3,3
Jasynnash2,Bill Gates,1
Jatder,World War I,4
Jatebirds,New York City,1
JatexTC,Barack Obama,1
Jatin.trivedi,London,2
Jatkins,"United States presidential election, 2008",1
Jatkins,United Kingdom,3
Jatkins,Barack Obama,5
Jatkins,Ronald Reagan,1
Jatkins,George W. Bush,3
Jatkins,Bill Gates,6
Jatkins,Global warming,5
Jatkins,United States,8
Jatkins,Tony Blair,9
Jatkins,New York City,3
Jatkins,Japan,1
Jatlas,Islam,2
Jatrius,Tony Blair,1
Jatrius,Israel,1
Jauerback,September 11 attacks,1
Jauerback,RuneScape,1
Jauerback,South Park,1
Jauerback,Japan,1
Jauerback,50 Cent,1
Jauerback,PlayStation 3,1
Jauerback,Scientology,1
Jauerback,Barack Obama,1
Jauerback,Cannabis (drug),1
Jauerback,Ronald Reagan,2
Jausetgoen,Global warming,1
Jav72,IPod,2
Java13690,PlayStation 3,1
Java13690,Japan,1
Java13690,United States,1
Java13690,George W. Bush,4
Java13690,The Simpsons,3
Java13690,Tony Blair,3
Java13690,Eminem,1
Java13690,50 Cent,1
Java13690,Xbox 360,1
Java13690,The Beatles,1
Java13690,Albert Einstein,1
Java13690,IPod,1
Java13690,Saddam Hussein,1
Java13690,Adolf Hitler,1
Java13690,September 11 attacks,3
Java410,Harry Potter,1
Java7837,United States,2
Java7837,Adolf Hitler,2
Java7837,Christianity,1
Java7837,Jesus,8
Java7837,God,1
Java7837,Scientology,1
Java7837,Muhammad,4
JavaDog,Cannabis (drug),1
JavaJake,Adolf Hitler,2
JavaJawaUK,Star Wars,1
JavaMan,Israel,1
JavaTenor,Barack Obama,2
JavaTenor,World War I,3
JavaTenor,Eminem,1
JavaTenor,Cannabis (drug),1
JavaTenor,Star Wars,1
JavaTenor,RuneScape,1
JavaTenor,50 Cent,2
Javagen,Michael Jackson,2
Javajunkiewa,Star Wars,1
Javascap,"United States presidential election, 2008",1
Javascap,Barack Obama,1
Javascap,Global warming,2
Javascriptdude,Tony Blair,2
Javawolf,London,1
Javb33,Eminem,3
Javb33,George Washington,2
Javed Ali,Islam,2
Javeez,Muhammad,4
Javert,Xbox 360,1
Javi13sc,Britney Spears,11
JaviC,IPod,1
JaviC,Star Wars,1
Javidan,Saddam Hussein,2
Javier Donoso,Xbox 360,25
JavierMC,Osama bin Laden,1
JavierMC,New York City,1
JavierMC,Islam,1
Javit,Star Wars,1
Javizzle,Islam,4
Javizzle,Muhammad,1
Javsav,Cannabis (drug),2
Jawdizzle5,George W. Bush,1
Jawed,George W. Bush,1
Jawms,World War I,4
Jaws2022,Xbox 360,1
Jaws2022,Cat,1
Jawsaints,Harry Potter and the Deathly Hallows,1
Jawsman2,United States,2
Jawsper,Michael Jackson,1
Jaxad0127,Wii,44
Jaxad0127,Google,1
Jaxad0127,United States,52
Jaxbobby,United States,2
Jaxboy32,The Simpsons,1
Jaxer,India,2
Jaxl,September 11 attacks,4
Jaxl,New York City,3
Jaxl,Adolf Hitler,5
Jaxl,Albert Einstein,4
Jaxl,Christianity,1
Jaxl,Japan,2
Jaxl,The Simpsons,1
Jaxl,Xbox 360,6
Jaxl,Family Guy,2
Jaxl,Cat,4
Jaxl,Global warming,2
Jaxl,Cannabis (drug),1
Jaxl,Ronald Reagan,1
Jaxl,Google,3
Jaxl,Canada,10
Jaxl,The Beatles,23
Jaxl,Paris Hilton,5
Jaxl,Tony Blair,2
Jaxl,Britney Spears,6
Jaxl,United States,6
Jaxl,George W. Bush,41
Jaxl,Bill Gates,6
Jaxl,Scientology,4
Jaxl,PlayStation 3,7
Jaxl,World War II,5
Jaxl,Saddam Hussein,1
Jaxl,United Kingdom,2
Jaxl,Osama bin Laden,4
Jaxl,Bill Clinton,6
Jaxl,Harry Potter,2
Jaxl,"United States presidential election, 2008",1
Jaxl,India,1
Jaxl,World War I,3
Jaxl,Wii,36
Jaxl,Islam,11
Jaxl,50 Cent,7
Jaxl,Jesus,2
Jaxl,God,3
Jaxl,Michael Jackson,5
Jaxl,Star Wars,3
Jaxl,George Washington,16
Jaxl,RuneScape,6
Jaxon1024,George W. Bush,2
Jaxster66,PlayStation 3,3
Jay,Muhammad,1
Jay,Albert Einstein,2
Jay,Ronald Reagan,3
Jay,United States,1
Jay,Saddam Hussein,1
Jay,India,9
Jay Affler,50 Cent,1
Jay Firestorm,South Park,6
Jay Firestorm,The Simpsons,11
Jay Gatsby,Family Guy,2
Jay Gatsby,Japan,1
Jay Gatsby,Albert Einstein,1
Jay Gatsby,Paris Hilton,1
Jay Gatsby,Xbox 360,1
Jay Gatsby,September 11 attacks,1
Jay Gatsby,Canada,1
Jay Gregg,Bill Clinton,2
Jay Litman,George Washington,1
Jay Litman,Harry Potter,1
Jay Pizz,PlayStation 3,1
Jay Turner,Cat,1
Jay Turner,Xbox 360,4
Jay-W,United Kingdom,1
Jay-W,Tony Blair,1
Jay-W,Harry Potter,1
Jay-W,London,5
Jay-r101,Wii,1
Jay2009m,Britney Spears,1
Jay22246,Barack Obama,1
Jay32183,Britney Spears,1
Jay32183,George Washington,1
Jay59,RuneScape,5
Jay95,PlayStation 3,1
JayEsJay,World War I,1
JayHenry,Cat,1
JayHenry,Britney Spears,1
JayHenry,Eminem,1
JayHenry,RuneScape,1
JayHenry,Google,1
JayJasper,Tony Blair,1
JayJasper,Barack Obama,10
JayJasper,"United States presidential election, 2008",346
JayJasper,George Washington,2
JayJasper,Ronald Reagan,4
JayJay429,Family Guy,5
JayKeaton,Wii,5
JayKeaton,Scientology,3
JayKeaton,Xbox 360,5
JayKeaton,PlayStation 3,7
JayKeaton,Cannabis (drug),1
JayKeaton,Family Guy,1
JayKeaton,Harry Potter and the Deathly Hallows,4
JayKeaton,IPod,9
JayKeaton,The Simpsons,1
JayLeno175,World War II,1
JayLeno175,The Beatles,2
JayP.45,Eminem,3
JayTulsa777,United Kingdom,1
Jayaddev,India,8
Jayant412,The Simpsons,1
Jayanta Sen,Global warming,5
Jayanthv86,Britney Spears,3
Jaybeeunix,World War II,1
Jaybeeunix,"United States presidential election, 2008",1
Jaybo33,Google,1
Jaybo33,God,1
Jaybzjaybz,Jesus,1
Jaycarlson,The Beatles,1
Jaycass2021,Michael Jackson,1
Jayce76,Star Wars,1
Jaycrabo,Paris Hilton,1
Jaydawg,September 11 attacks,1
Jaydec,Michael Jackson,1
Jaydee928,United States,1
Jayden54,Albert Einstein,1
Jayden54,The Beatles,1
Jayden54,Tony Blair,1
Jayden54,United Kingdom,1
Jayden54,Paris Hilton,1
Jayden54,Christianity,1
Jayden54,Muhammad,1
Jaydenillman,Family Guy,1
Jayefan88,Ronald Reagan,1
Jayen466,Barack Obama,1
Jayen466,Muhammad,2
Jayen466,Adolf Hitler,4
Jayen466,Scientology,527
Jayen466,Osama bin Laden,2
Jayen466,Tony Blair,1
Jayforeman51,"United States presidential election, 2008",1
Jayhawk08,United States,1
Jayhawks17,Barack Obama,1
Jayisgames,Wii,1
Jayisgames,Michael Jackson,3
Jayjay03301,Scientology,1
Jayjay231194,Eminem,14
Jayjg,Islam,3
Jayjg,Saddam Hussein,2
Jayjg,Osama bin Laden,1
Jayjg,God,52
Jayjg,Bill Clinton,2
Jayjg,September 11 attacks,4
Jayjg,Israel,256
Jayjg,New York City,1
Jayjg,World War II,1
Jayjg,George W. Bush,1
Jayjg,India,1
Jayjg,World War I,1
Jayjg,Jesus,359
Jayjg,Christianity,78
Jayjg,Michael Jackson,2
Jayjg,Albert Einstein,23
Jayjg,Adolf Hitler,93
Jayjonez,50 Cent,1
Jayjrn,India,17
Jaykeith15,United Kingdom,1
Jayleen23,IPod,1
Jaylor,Christianity,2
Jaymac407,Bill Gates,1
Jaymac407,Michael Jackson,2
Jaymac407,Google,3
Jaymacdonald,Xbox 360,1
Jaymano,World War II,1
Jaymano,World War I,1
Jaymarcos,Adolf Hitler,1
Jaymax,Global warming,3
Jaymc89,Google,1
Jaymes2,Global warming,1
Jaymesa,Wii,1
Jaymo,"United States presidential election, 2008",1
Jaymojanglez,Michael Jackson,5
Jaymon,Harry Potter,2
Jaymoses,Eminem,2
Jaymzjay,Jesus,1
Jayno1980,Ronald Reagan,1
Jayomaro,Paris Hilton,1
Jayr172,Britney Spears,2
Jayran,South Park,1
Jayriz,God,2
Jayron32,Ronald Reagan,1
Jayron32,Barack Obama,15
Jayron32,Israel,1
Jayron32,World War I,11
Jayron32,Michael Jackson,1
Jayson Harman,George W. Bush,1
Jaysscholar,Barack Obama,1
Jaysweet,George W. Bush,16
Jaysweet,Paris Hilton,7
Jaysweet,Eminem,1
Jaysweet,"United States presidential election, 2008",4
Jaysweet,Michael Jackson,31
Jaysweet,Cannabis (drug),20
Jayt55,Japan,1
Jayunderscorezero,Paris Hilton,2
Jayunderscorezero,The Simpsons,4
Jayus,George Washington,1
Jaywubba1887,George W. Bush,1
Jaywubba1887,September 11 attacks,1
Jayy008,Michael Jackson,1
Jayy008,Britney Spears,3
Jayzel68,Ronald Reagan,1
Jayzel68,Scientology,2
Jayzel68,September 11 attacks,1
Jayzel68,Israel,1
Jayzel68,Saddam Hussein,1
Jayzel68,Bill Clinton,28
JazMc,Jesus,1
JazMc,George W. Bush,2
JazMc,God,1
Jazapata,George W. Bush,2
Jazjaz92,United Kingdom,1
Jazjaz92,Islam,2
Jazo123,IPod,7
Jazriel,Jesus,1
Jazriel,New York City,2
Jazz214,United States,12
Jazz2210,The Beatles,1
Jazz457,Michael Jackson,2
Jazz457,United States,23
Jazz457,Britney Spears,4
Jazz613,Harry Potter and the Deathly Hallows,1
Jazz77,The Beatles,24
Jazz77,Michael Jackson,4
JazzCarnival,The Simpsons,2
Jazza89,Cannabis (drug),3
Jazzage22,Ronald Reagan,1
Jazzbird77,Christianity,1
Jazzdude00021,World War II,3
Jazzeur,South Park,1
JazzlineB,The Beatles,4
JazzlineB,George W. Bush,3
Jazzman123,Christianity,2
Jazzmatazz,George W. Bush,2
Jazznutuva,"United States presidential election, 2008",1
JazzyGroove,Harry Potter,1
Jazzyjag11,Barack Obama,1
Jb 007clone,Michael Jackson,1
Jb101,Ronald Reagan,1
Jb2005,Tony Blair,1
Jbabrams2,Israel,1
Jbaker90,Tony Blair,1
Jballer,Bill Gates,1
Jbamb,"United States presidential election, 2008",2
Jbamb,George W. Bush,27
Jbanes,Wii,9
Jbarta,India,1
Jbav1278,South Park,1
Jbav1278,Cannabis (drug),2
Jbav1278,PlayStation 3,6
Jbeckwith,South Park,1
Jbelkin800,The Simpsons,1
Jbening,Cat,2
Jbening,New York City,2
Jbergquist,Israel,2
Jbergquist,George Washington,1
Jbergquist,Global warming,4
Jberry630,George W. Bush,2
Jbetteridge,Family Guy,2
Jbeutler,George W. Bush,1
Jbierfeldt,Star Wars,1
Jbill007,World War II,3
Jbinder,The Simpsons,1
Jbird669,Global warming,10
Jbkkd,Harry Potter,1
Jblister,World War II,3
Jblo1234,Bill Clinton,1
Jbloun1,United States,1
Jbloun1,New York City,178
Jbluez27,PlayStation 3,1
Jbmurray,The Beatles,2
Jbmurray,Michael Jackson,1
Jbmurray,Christianity,1
Jbmurray,Barack Obama,2
Jbob06,Cannabis (drug),1
Jbobsully,The Beatles,1
Jbod267,September 11 attacks,4
Jbolden1517,Jesus,2
Jbonneau,Barack Obama,1
Jboogie9,New York City,2
Jboyler,Islam,1
Jbpo,Barack Obama,31
Jbracciante,Wii,1
Jbrader,Cannabis (drug),1
